,date,tesla,tesla_거래량,tesla_volatility,elec_fee,oli_price,oli_price_volatility,carbon_credits,carbon_credits_volatility,EVE종가,EVE거래량,EVE변동률,BYD종가,BYD거래량,BYD변동률,PSI종가,PSI거래량,SOXX종가,SOXX거래량,SOXL종가,SOXL거래량,LIT조정종가,LIT거래량,SGL종가,SGL변동률,li_price,co,co_volatility,희토류가격,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change
65,2015-04-08,41.53,31520.0,2.16,6.61,50.42,-6.6,7.12,0.14,22.46,19060.0,-2.81,57.88,22120.0,-4.16,26.97,19.21,94.2,292.08,2.28,3950.0,21.222195,34900.0,84.59,1.52,41.8,27671.0,1.84,365.8333333333333,4950.82,409410.0,0.83,3994.81,61810000.0,0.84,97.94,0.11,1766.25,40.62,-0.81,6004.0,-0.84,9.24,292.78,-2.12
66,2015-04-09,42.02,19000.0,1.18,6.61,50.79,0.73,7.01,-1.54,22.15,18350.0,-1.38,56.0,22490.0,-3.25,27.23,13.7,95.43,199.21,2.37,7360.0,21.455404,12900.0,85.76,1.38,42.0,28672.0,3.62,364.1666666666667,4974.56,387110.0,0.48,3957.53,58520000.0,-0.93,99.16,1.25,1757.0,97.51,-0.52,5995.5,-0.14,9.1,302.42,-1.52
67,2015-04-10,42.18,20340.0,0.38,6.61,51.64,1.67,6.94,-1.0,22.78,15750.0,2.84,56.9,15970.0,1.61,27.35,63.85,95.81,88.3,2.39,4250.0,21.38365,13200.0,85.7,-0.07,42.0,28861.0,0.66,362.5,4995.98,341080.0,0.43,4034.31,48430000.0,1.94,99.34,0.18,1759.25,76.07,0.13,6016.5,0.35,9.33,202.63,2.53
68,2015-04-13,41.96,18790.0,-0.52,6.61,51.91,0.52,6.8,-2.02,23.02,17380.0,1.05,59.2,21570.0,4.04,27.25,18.0,95.25,145.54,2.35,7760.0,21.527163,13650.0,86.59,1.04,42.0,28897.0,0.12,362.5,4988.25,369220.0,-0.15,4121.71,58980000.0,2.17,99.49,0.15,1759.25,41.73,0.0,5984.0,-0.54,9.1,219.41,-2.47
69,2015-04-14,41.49,15130.0,-1.12,6.61,53.29,2.66,6.8,0.0,22.73,15270.0,-1.26,57.05,16040.0,-3.63,26.88,27.54,94.28,221.39,2.28,8010.0,21.527163,6050.0,86.73,0.16,42.0,28681.0,-0.6666666666666667,362.5,4977.29,364240.0,-0.22,4135.57,61070000.0,0.34,98.73,-0.76,1789.0,45.93,1.69,5945.0,-0.65,9.27,340.35,1.87
70,2015-04-15,41.57,9760.0,0.19,6.61,56.39,5.82,6.85,0.74,21.48,16420.0,-5.5,56.0,12810.0,-1.84,27.4,33.33,95.85,148.08,2.4,8970.0,21.796255,8900.0,87.24,0.59,42.5,28465.0,-1.4533333333333336,362.5,5011.02,425850.0,0.68,4084.16,61300000.0,-1.24,98.32,-0.42,1812.0,77.52,1.29,5960.0,0.25,9.23,361.74,-0.43
71,2015-04-16,41.34,8300.0,-0.55,6.61,56.71,0.57,6.87,0.29,22.05,11790.0,2.65,57.7,15080.0,3.04,27.37,40.57,95.44,174.39,2.36,3700.0,21.832129,11400.0,87.47,0.26,42.5,28249.0,-2.24,362.5,5007.79,383970.0,-0.06,4194.82,55120000.0,2.71,97.42,-0.92,1821.5,30.04,0.52,6086.5,2.12,9.22,182.49,-0.11
72,2015-04-17,41.36,12350.0,0.05,6.61,55.74,-1.71,6.84,-0.44,21.7,15430.0,-1.59,57.15,16320.0,-0.95,26.88,49.96,94.08,165.9,2.26,9110.0,21.347769,10350.0,86.52,-1.09,42.5,28798.0,1.94,362.5,4931.81,506000.0,-1.52,4287.3,70170000.0,2.2,97.52,0.1,1817.0,22.0,-0.25,6086.5,0.0,8.93,228.57,-3.15
73,2015-04-20,41.05,12800.0,-0.75,6.61,56.38,1.15,7.13,4.24,21.81,25600.0,0.51,54.8,16910.0,-4.11,27.22,27.01,94.88,132.74,2.32,4410.0,21.527163,3500.0,86.74,0.25,42.5,29595.0,2.77,362.5,4994.6,386630.0,1.27,4217.08,85710000.0,-1.64,97.94,0.43,1812.25,14.26,-0.26,5989.5,-1.59,9.11,155.89,2.02
74,2015-04-21,41.88,17160.0,2.02,6.61,55.26,-1.99,7.08,-0.7,23.89,28480.0,9.54,56.11,12770.0,2.39,27.46,16.38,95.53,151.5,2.37,6060.0,21.509224,1450.0,86.54,-0.23,42.5,29494.0,-0.34,362.5,5014.1,381510.0,0.39,4293.62,63450000.0,1.82,98.0,0.06,1817.75,20.75,0.3,5932.0,-0.96,8.86,194.53,-2.74
75,2015-04-22,43.89,39320.0,4.8,6.61,56.16,1.63,7.09,0.14,23.74,26960.0,-0.63,57.25,15580.0,2.03,27.65,37.21,96.88,150.25,2.47,9700.0,21.778315,14200.0,87.42,1.02,42.5,29643.0,0.51,362.5,5035.17,398300.0,0.42,4398.49,68030000.0,2.44,97.93,-0.07,1807.25,14.34,-0.58,5910.5,-0.36,8.94,155.32,0.85
76,2015-04-23,43.72,22060.0,-0.39,6.61,57.74,2.81,7.25,2.26,24.75,22570.0,4.25,62.98,44090.0,10.01,27.16,27.24,95.38,196.35,2.35,11390.0,22.083282,10200.0,88.72,1.49,42.5,29876.0,0.79,362.5,5056.06,435930.0,0.41,4414.51,66730000.00000001,0.36,97.28,-0.66,1777.75,17.2,-1.63,5956.0,0.77,9.14,251.36,2.24
77,2015-04-24,43.69,12140.0,-0.07,6.61,57.15,-1.02,7.28,0.41,24.27,14050.0,-1.94,61.82333333333333,42240.0,4.836666666666667,26.49,29.76,93.81,210.23,2.24,18210.0,22.083282,6600.0,88.84,0.14,42.5,29825.0,-0.17,362.5,5092.09,467320.0,0.71,4393.69,62860000.0,-0.47,96.92,-0.37,1823.5,23.61,2.57,6025.0,1.16,9.2,233.53,0.71
78,2015-04-27,46.31,58360.0,6.0,6.61,56.99,-0.28,7.15,-1.79,23.75,16140.0,-2.14,60.666666666666664,40390.0,-0.336666666666666,26.6,62.95,94.05,198.36,2.26,8380.0,22.280613,14850.0,89.84,1.13,42.5,29772.0,-0.18,362.5,5060.25,506280.0,-0.63,4527.4,67110000.0,3.04,96.77,-0.15,1838.25,16.74,0.81,6096.0,1.18,9.34,198.67,1.52
79,2015-04-28,46.1,30430.0,-0.45,6.61,57.06,0.12,7.35,2.8,22.43,14120.0,-5.56,59.51,38540.0,-5.51,26.69,20.59,94.14,400.86,2.26,4690.0,22.567642,10350.0,90.78,1.05,42.5,29921.0,0.5,362.5,5055.42,476100.0,-0.1,4476.21,76770000.0,-1.13,96.09,-0.7,1876.25,25.03,2.07,6126.0,0.49,9.3,121.79,-0.43
80,2015-04-29,46.49,19680.0,0.85,6.61,58.58,2.66,7.46,1.5,23.2,16079.999999999998,3.43,61.19,22240.0,2.82,26.65,27.5,93.62,261.46,2.23,7010.0,22.531761,7750.0,90.77,-0.01,42.5,30220.0,1.0,362.5,5023.64,443710.0,-0.63,4476.62,51980000.0,0.01,95.21,-0.92,1885.25,23.38,0.48,6128.0,0.03,9.52,405.97,2.37
81,2015-04-30,45.21,19560.0,-2.75,6.61,59.63,1.79,7.39,-0.94,23.04,15630.0,-0.69,60.0,16200.0,-1.94,26.29,43.99,92.81,774.71,2.17,6360.0,22.495882,5600.0,90.41,-0.4,42.5,29919.0,-1.0,362.5,4941.42,591670.0,-1.64,4441.66,52670000.0,-0.78,94.6,-0.64,1929.0,36.51,2.32,6315.0,3.05,9.21,341.22,-3.26
82,2015-05-01,45.21,26410.0,0.0,6.74,59.15,-0.8,7.48,1.22,23.68,16460.0,2.435,60.695,17410.0,0.18999999999999995,27.03,15.69,95.39,507.93,2.34,17380.0,22.944368,62950.0,90.99,0.64,42.5,30117.0,0.66,362.5,5005.39,461130.0,1.29,4461.0599999999995,51045000.0,0.04499999999999993,95.3,0.74,1913.0,30.25,-0.83,6423.0,1.71,9.08,206.4,-1.41
83,2015-05-04,46.1,22170.0,1.97,6.74,58.93,-0.37,7.58,1.34,24.32,17290.0,5.56,61.39,18620.0,2.32,27.1,13.85,95.2,220.78,2.33,7010.0,22.980247,30700.0,91.08,0.1,42.5,29989.0,-0.09499999999999997,347.0,5016.93,415230.0,0.23,4480.46,49420000.0,0.87,95.48,0.19,1945.5,35.86,1.2849999999999997,6425.5,0.895,9.01,230.03,-0.77
84,2015-05-05,46.59,28980.0,1.06,6.74,60.4,2.49,7.55,-0.4,23.41,9500.0,-3.74,58.39,15860.0,-4.89,26.41,10.13,93.13,249.35,2.18,11860.0,22.85467,22250.0,91.07,-0.01,42.5,29861.0,-0.85,331.5,4939.33,479750.0,-1.55,4298.71,57290000.0,-4.06,95.08,-0.42,1978.0,41.47,3.4,6428.0,0.08,8.81,265.54,-2.22
85,2015-05-06,46.09,26350.0,-1.07,6.74,60.93,0.88,7.53,-0.26,23.86,13000.0,1.92,58.15,13000.0,-0.41,26.4,17.59,93.02,465.82,2.17,9010.0,22.603519,11200.0,90.74,-0.36,42.5,29865.0,0.01,316.0,4919.64,496020.0,-0.4,4229.27,48170000.0,-1.62,94.09,-1.04,1919.5,29.27,-2.96,6412.0,-0.25,8.67,717.17,-1.59
86,2015-05-07,47.36,47280.0,2.76,6.74,58.94,-3.27,7.43,-1.33,22.16,8540.0,-7.12,58.75,11220.0,1.03,26.69,35.73,94.04,309.5,2.25,7690.0,22.657339,24700.0,90.1,-0.71,42.5,29914.0,0.16,300.5,4945.54,470260.0,0.53,4112.21,39460000.0,-2.77,94.64,0.58,1879.5,32.79,-2.08,6385.5,-0.41,8.86,695.38,2.19
87,2015-05-08,47.32,23340.0,-0.08,6.74,59.39,0.76,7.53,1.35,24.38,13230.0,10.02,59.5,13360.0,1.28,26.93,14.71,94.98,218.97,2.31,10140.0,22.85467,8950.0,91.01,1.01,42.5,29764.0,-0.5,285.0,5003.55,450650.0,1.17,4205.92,39740000.0,2.28,94.79,0.16,1885.0,35.55,0.29,6391.5,0.09,8.77,472.71,-1.02
88,2015-05-11,47.9,28360.0,1.23,6.74,59.25,-0.24,7.62,1.2,25.45,17020.0,4.39,63.09,24880.0,6.03,26.99,24.57,95.04,164.99,2.31,7170.0,22.747036,27550.0,91.22,0.23,42.5,29959.5,0.66,285.0,4993.57,410320.0,-0.2,4333.58,48880000.0,3.04,95.01,0.23,1874.25,23.36,-0.57,6380.0,-0.18,8.67,251.11,-1.14
89,2015-05-12,48.95,31820.0,2.19,6.74,60.75,2.53,7.59,-0.39,13.53,29660.0,-46.84,64.5,24120.0,2.23,26.78,9.48,94.18,332.04,2.26,6730.0,22.782915,17000.0,90.71,-0.56,42.5,30057.0,0.33,285.0,4976.19,403840.0,-0.35,4401.22,52190000.0,1.56,94.53,-0.51,1890.0,38.05,0.84,6418.0,0.6,8.87,297.61,2.31
90,2015-05-13,48.64,27200.0,-0.63,6.74,60.5,-0.41,7.64,0.66,12.88,30180.0,-4.8,63.13,17680.0,-2.12,26.85,16.44,94.76,131.3,2.29,5100.0,22.908491,27000.0,91.14,0.47,42.5,30006.0,-0.17,285.0,4981.69,384760.0,0.11,4375.76,51050000.0,-0.58,93.62,-0.96,1876.0,30.57,-0.74,6425.0,0.11,9.03,251.35,1.8
91,2015-05-14,48.82,14480.0,0.37,6.74,59.88,-1.02,7.55,-1.18,13.77,32100.0,6.91,62.75,15380.0,-0.6,27.25,20.43,95.89,292.09,2.38,10310.0,22.890551,14950.0,90.89,-0.27,42.5,30005.0,-0.0,285.0,5050.8,404810.0,1.39,4378.31,44910000.0,0.06,93.46,-0.17,1861.0,25.31,-0.8,6403.5,-0.33,9.07,219.18,0.44
92,2015-05-15,49.77,22640.0,1.95,6.74,59.69,-0.32,7.59,0.53,13.34,21540.0,-3.12,60.82,14810.0,-3.08,27.25,32.7,96.05,126.4,2.39,4170.0,22.908491,15950.0,91.11,0.24,42.5,30001.0,-0.01,285.0,5048.29,431420.0,-0.05,4308.69,43970000.0,-1.59,93.14,-0.34,1845.0,24.41,-0.86,6407.0,0.05,9.27,366.53,2.21
93,2015-05-18,49.75,16770.0,-0.04,6.74,59.43,-0.44,7.6,0.13,13.37,21780.0,0.22,62.5,20800.0,2.76,27.58,14.39,96.99,208.51,2.45,6350.0,22.890551,9950.0,90.7,-0.45,42.5,29986.0,-0.05,283.0,5078.44,391350.0,0.6,4283.49,38010000.0,-0.58,94.22,1.16,1811.0,26.61,-1.84,6375.0,-0.5,9.53,347.06,2.8
94,2015-05-19,49.43,18370.0,-0.64,6.74,57.26,-3.65,7.37,-3.03,13.68,25790.0,2.32,64.56,25300.0,3.3,27.54,55.39,96.64,152.38,2.43,6740.0,22.764975,5350.0,90.5,-0.22,42.5,29997.333333333332,0.003333333333333334,281.0,5070.03,412310.0,-0.17,4417.55,43670000.0,3.13,95.27,1.11,1789.0,65.11,-1.21,6223.5,-2.38,9.58,432.03,0.52
95,2015-05-20,48.87,18780.0,-1.13,6.74,58.98,3.0,7.35,-0.27,14.71,49060.0,7.53,66.19,27570.0,2.52,27.64,18.44,96.85,286.2,2.44,2920.0,22.944368,18900.0,90.18,-0.35,42.5,30008.666666666668,0.05666666666666667,279.0,5071.74,401520.0,0.03,4446.29,51410000.0,0.65,95.45,0.19,1783.5,17.8,-0.31,6215.0,-0.14,9.57,315.62,-0.1
96,2015-05-21,49.12,9850.0,0.51,6.74,60.72,2.95,7.3,-0.68,16.18,36490.0,9.99,72.81,25880.0,10.0,27.77,24.75,97.34,153.43,2.48,2390.0,22.908491,6500.0,90.85,0.74,42.5,30020.0,0.11,277.0,5090.79,381240.0,0.38,4529.42,46500000.0,1.87,95.25,-0.21,1772.5,28.03,-0.62,6259.5,0.72,9.7,296.96,1.36
97,2015-05-22,49.55,11120.0,0.88,6.74,59.72,-1.65,7.3,0.0,15.84,32759.999999999996,-2.1,76.0,35230.0,4.38,27.94,30.03,97.54,137.04,2.5,2570.0,22.818792,47950.0,91.08,0.25,42.5,30420.0,1.33,275.0,5089.36,363370.0,-0.03,4657.6,65560000.0,2.83,96.11,0.9,1767.5,18.03,-0.28,6175.5,-1.34,9.87,237.42,1.75
98,2015-05-26,49.49,17490.0,-0.12,6.74,58.03,-3.03,7.22,-1.9,16.94,29830.0,1.86,76.95,34153.75,5.0825,27.68,25.59,96.79,261.83,2.44,4059.9999999999995,22.782915,16850.0,90.85,-0.27,42.5,30412.5,-0.02,273.75,5032.75,442170.0,-1.11,4910.9,70490000.0,2.02,97.3,1.34,1750.25,16.51,-0.98,6117.5,-0.94,9.93,271.02,0.61
99,2015-05-27,49.49,17040.0,0.0,6.74,57.51,-0.9,7.17,-0.69,17.59,38880.0,3.84,77.9,33077.5,5.785,28.79,27.27,100.59,438.73,2.73,13920.0,22.80085,9250.0,90.45,-0.44,42.5,30411.0,-0.0,272.5,5106.59,424870.0,1.47,4941.71,68120000.0,0.63,97.37,0.07,1735.75,29.3,-0.83,6098.0,-0.32,9.99,425.49,0.6
100,2015-05-28,50.29,18240.0,1.62,6.74,57.68,0.3,7.18,0.14,15.88,24960.0,-9.72,78.85,32001.25,6.4875,28.87,26.51,100.69,408.6,2.74,6610.0,22.711157,5950.0,90.46,0.01,42.5,30536.0,0.41,271.25,5097.98,400530.0,-0.17,4620.27,78300000.0,-6.5,96.97,-0.41,1774.5,21.46,2.23,6103.5,0.09,10.21,345.83,2.2
101,2015-05-29,50.16,18950.0,-0.26,6.74,60.3,4.54,7.32,1.95,16.73,28200.0,5.35,79.8,30925.0,7.1899999999999995,28.95,69.59,101.07,604.64,2.76,5220.0,22.424128,17000.0,89.96,-0.55,42.5,30350.0,-0.61,270.0,5070.02,545790.0,-0.55,4611.74,61130000.0,-0.18,96.91,-0.06,1738.0,38.25,-2.06,6017.0,-1.42,10.63,1800.0,4.11
102,2015-06-01,49.89,12530.0,-0.54,7.11,60.2,-0.17,7.24,-1.09,17.54,25030.0,4.84,80.75,29848.75,7.8925,29.03,109.43,101.13,438.63,2.77,6370.0,22.37031,80450.0,89.43,-0.59,43.0,30195.0,-0.51,270.0,5082.93,444440.0,0.25,4828.74,59340000.0,4.71,97.39,0.5,1759.25,21.63,1.22,5999.0,-0.3,12.38,1810.0,16.46
103,2015-06-02,49.67,10670.0,-0.44,7.11,61.26,1.76,7.44,2.76,18.73,21500.0,6.78,81.69999999999999,28772.5,8.594999999999999,28.64,33.41,100.0,312.95,2.68,5440.0,22.11916,17900.0,89.3,-0.15,44.0,30494.0,0.99,270.0,5076.52,410950.0,-0.13,4910.53,62370000.0,1.69,95.83,-1.6,1738.0,18.82,-1.21,6040.5,0.69,12.27,1110.0,-0.89
104,2015-06-03,49.8,8910.0,0.26,7.11,59.64,-2.64,7.48,0.54,18.08,24930.0,-3.47,82.64999999999999,27696.25,9.2975,28.58,18.52,99.32,1200.0,2.62,4200.0,22.352371,11450.0,90.07,0.86,44.0,30595.0,0.33,270.0,5099.23,411410.0,0.45,4909.98,61150000.0,-0.01,95.47,-0.38,1750.75,20.4,0.73,6003.0,-0.62,11.94,817.65,-2.69
105,2015-06-04,49.18,12270.0,-1.24,7.11,58.0,-2.75,7.39,-1.2,17.49,22300.0,-3.26,83.6,26620.0,10.0,28.46,31.45,98.42,595.75,2.55,8520.0,22.226797,4900.0,89.61,-0.51,44.0,30494.0,-0.33,270.0,5059.12,407340.0,-0.79,4947.1,67500000.0,0.76,95.46,-0.01,1741.25,17.95,-0.54,5919.0,-1.4,12.01,612.77,0.59
106,2015-06-05,49.83,15110.0,1.32,7.11,59.13,1.95,7.4,0.14,17.62,33320.0,0.74,79.49,41700.0,-4.92,28.51,25.93,98.43,435.97,2.56,6300.0,21.868004,9900.0,88.17,-1.61,44.0,30444.0,-0.16,270.0,5068.46,426330.0,0.18,5023.1,77220000.0,1.54,96.31,0.89,1747.75,46.67,0.37,5939.0,0.34,12.2,432.21,1.58
107,2015-06-08,51.26,25080.0,2.87,7.11,58.14,-1.67,7.44,0.54,17.01,31020.0,-3.46,74.95,27890.0,-5.71,27.98,24.58,96.58,455.9,2.42,10590.0,21.706554,8950.0,87.61,-0.64,44.0,30189.5,-0.84,268.3,5021.63,388070.0,-0.92,5131.88,85500000.0,2.17,95.3,-1.05,1745.0,36.98,-0.16,5957.0,0.3,12.07,409.71,-1.07
108,2015-06-09,51.2,13060.0,-0.12,7.11,60.14,3.44,7.56,1.61,17.14,17510.0,0.76,74.14,18440.0,-1.08,28.03,18.8,96.52,548.52,2.4,10440.0,21.545103,3500.0,86.65,-1.1,44.0,30354.0,0.54,266.6,5013.86,394830.0,-0.15,5113.53,72990000.0,-0.36,95.17,-0.14,1745.75,54.33,0.04,5966.5,0.16,12.25,423.35,1.49
109,2015-06-10,50.14,17270.0,-2.07,7.11,61.43,2.14,7.58,0.26,18.04,22720.0,5.25,75.83,27090.0,2.28,28.45,35.67,97.72,436.25,2.49,8490.0,21.760374,9550.0,87.4,0.87,44.0,30203.0,-0.5,264.9,5076.69,428370.0,1.25,5106.04,59700000.0,-0.15,94.65,-0.55,1754.75,52.95,0.52,6031.0,1.08,12.46,497.08,1.71
110,2015-06-11,50.28,10220.0,0.28,7.11,60.77,-1.07,7.5,-1.06,19.34,29250.0,7.21,74.0,19470.0,-2.41,28.34,17.63,97.69,538.11,2.49,5120.0,21.850071,4500.0,87.75,0.4,44.0,30300.0,0.32,263.2,5082.51,406910.0,0.11,5121.59,56400000.0,0.3,94.98,0.35,1744.5,28.9,-0.58,5888.0,-2.37,12.34,248.15,-0.96
111,2015-06-12,50.14,7110.0,-0.28,7.11,59.96,-1.33,7.61,1.47,19.43,16340.0,0.47,74.9,20610.0,1.22,28.25,33.92,96.81,218.98,2.42,3470.0,21.724493,10900.0,87.62,-0.15,44.0,30370.0,0.23,261.5,5051.1,348820.0,-0.62,5166.35,62560000.0,0.87,94.97,-0.01,1733.0,34.47,-0.66,5913.5,0.43,12.2,303.43,-1.13
112,2015-06-15,50.08,10930.0,-0.12,7.11,59.52,-0.73,7.51,-1.31,17.94,23380.0,-7.67,75.77,30310.0,1.16,28.18,52.95,96.61,276.06,2.41,3540.0,21.545103,8300.0,86.65,-1.11,44.0,30820.0,1.48,260.5,5029.97,429320.0,-0.42,5062.99,63780000.0,-2.0,94.81,-0.17,1708.25,51.49,-1.43,5825.0,-1.5,12.32,769.14,0.98
113,2015-06-16,50.62,9920.0,1.08,7.11,59.97,0.76,7.41,-1.33,16.72,18340.0,-6.8,72.87,14300.0,-3.83,28.2,11.91,96.88,226.4,2.43,3760.0,21.401588,5350.0,85.96,-0.8,44.0,30635.0,0.3866666666666665,259.5,5055.55,373640.0,0.51,4887.43,55080000.0,-3.47,95.0,0.2,1707.0,60.9,-0.07,5749.0,-1.3,12.26,498.22,-0.49
114,2015-06-17,52.08,27560.0,2.88,7.11,59.92,-0.08,7.46,0.67,17.17,17270.0,2.69,70.9,18420.0,-2.7,28.35,17.17,96.96,242.38,2.44,4080.0,21.527163,6650.0,86.51,0.64,44.0,30450.0,-0.706666666666667,258.5,5064.88,394120.0,0.18,4967.9,53710000.0,1.65,94.3,-0.74,1704.5,27.1,-0.15,5746.5,-0.04,11.95,442.17,-2.53
115,2015-06-18,52.38,13910.0,0.58,7.11,60.45,0.88,7.45,-0.13,16.3,15130.0,-5.07,67.64,20120.0,-4.6,28.72,75.1,98.33,265.6,2.54,7690.0,21.473343,2350.0,86.16,-0.4,44.0,30265.0,-1.8,257.5,5132.95,434520.0,1.34,4785.36,50740000.0,-3.67,94.04,-0.28,1700.75,24.76,-0.22,5747.0,0.01,11.83,530.34,-1.0
116,2015-06-19,52.5,12320.0,0.23,7.11,59.61,-1.39,7.41,-0.54,15.5,16990.0,-4.91,61.9,20490.0,-8.49,28.59,19.81,97.84,357.53,2.52,4380.0,21.276012,8050.0,85.46,-0.81,44.0,30380.0,0.38,256.5,5117.0,994330.0,-0.31,4478.36,45270000.0,-6.42,94.08,0.04,1691.0,28.3,-0.57,5666.5,-1.4,11.89,486.39,0.51
117,2015-06-22,51.96,22810.0,-1.03,7.11,59.68,0.12,7.46,0.67,15.575,14120.0,-1.9700000000000002,62.51,20095.0,-3.26,28.44,28.13,98.67,299.87,2.57,4980.0,21.509224,23300.0,85.87,0.48,44.0,30553.0,0.57,256.5,5153.97,392190.0,0.72,4527.424999999999,46310000.0,-2.115,94.33,0.27,1706.75,25.1,0.93,5656.0,-0.19,11.87,622.98,-0.17
118,2015-06-23,53.53,19350.0,3.02,7.11,61.01,2.23,7.48,0.27,15.65,11250.0,0.97,63.12,19700.0,1.97,28.34,19.66,98.18,325.54,2.52,5640.0,21.706554,7350.0,86.39,0.61,44.0,30643.0,0.29,256.5,5160.1,363880.0,0.12,4576.49,47350000.0,2.19,95.43,1.17,1722.75,27.15,0.94,5752.5,1.71,12.17,533.53,2.53
119,2015-06-24,53.03,12060.0,-0.93,7.11,60.27,-1.21,7.48,0.0,15.73,13040.0,0.51,63.58,18300.0,0.73,28.12,17.81,96.89,247.44,2.45,4570.0,21.6348,14950.0,86.3,-0.1,43.5,30743.0,0.33,256.5,5122.41,396720.0,-0.73,4690.15,54300000.0,2.48,95.26,-0.18,1714.0,21.31,-0.51,5768.0,0.27,11.88,257.61,-2.38
120,2015-06-25,53.76,14250.0,1.38,7.11,59.7,-0.95,7.58,1.34,15.73,16700.0,0.0,61.99,15840.0,-2.5,28.21,20.27,96.82,324.45,2.44,3020.0,21.760374,19700.0,86.64,0.39,43.5,30742.0,-0.0,256.5,5112.19,404120.0,-0.2,4527.78,57280000.0,-3.46,95.19,-0.07,1720.75,19.35,0.39,5755.0,-0.23,11.99,255.27,0.93
121,2015-06-26,53.42,19190.0,-0.63,7.11,59.63,-0.12,7.52,-0.79,14.15,14870.0,-10.04,55.79,20230.0,-10.0,27.43,61.74,94.41,608.86,2.26,10180.0,21.6348,12400.0,86.01,-0.73,43.5,30842.0,0.33,256.5,5080.51,1250000.0,-0.62,4192.87,56520000.0,-7.4,95.47,0.29,1701.25,24.8,-1.13,5789.0,0.59,11.7,1320.0,-2.42
122,2015-06-29,52.4,17390.0,-1.91,7.11,58.33,-2.18,7.33,-2.53,12.74,18230.0,-9.96,50.21,23960.0,-10.0,26.67,45.5,91.76,524.14,2.07,11570.0,20.666077,23450.0,82.78,-3.76,43.5,30890.0,0.16,254.94444444444446,4958.47,490090.0,-2.4,4053.03,67380000.0,-3.34,94.79,-0.71,1695.25,25.27,-0.35,5797.5,0.15,11.46,404.29,-2.05
123,2015-06-30,53.65,15430.0,2.39,7.11,59.47,1.95,7.42,1.23,13.28,31260.0,4.24,55.23,29600.0,10.0,26.8,25.7,92.09,1460.0,2.09,11800.0,20.666077,12150.0,82.91,0.16,43.5,33250.0,7.64,253.38888888888889,4986.87,536570.0,0.57,4277.22,70920000.0,5.53,95.48,0.73,1684.75,29.62,-0.62,5763.0,-0.6,11.56,368.61,0.87
124,2015-07-01,53.83,10510.0,0.34,7.45,56.96,-4.22,7.47,0.67,11.95,26750.0,-10.02,52.99,24570.0,-4.06,26.7,37.17,92.31,480.78,2.11,10520.0,20.648136,9450.0,82.69,-0.27,43.5,33000.0,-0.75,251.83333333333334,5013.12,425750.0,0.53,4053.7,59880000.0,-5.23,96.31,0.87,1721.5,32.61,2.18,5783.0,0.35,11.73,577.4,1.47
125,2015-07-02,56.0,35820.0,4.03,7.45,56.93,-0.05,7.43,-0.54,10.73,22590.0,-10.21,49.27,25550.0,-7.02,26.8,33.63,92.74,334.07,2.14,3390.0,20.576378,11200.0,82.5,-0.23,43.5,32400.0,-1.82,250.27777777777777,5009.21,357110.0,-0.08,3912.77,58600000.0,-3.48,96.11,-0.21,1718.75,29.91,-0.16,5787.5,0.08,11.84,325.87,0.94
126,2015-07-06,55.94,20610.0,-0.11,7.45,52.53,-5.39,7.36,-0.81,8.69,34730.0,-10.04,50.75,29930.0,2.42,26.34,135.73,91.39,1020.0,2.05,8160.0,19.76911,17200.0,79.24,-2.32,43.5,32750.0,1.08,248.72222222222223,4991.94,489030.0,-0.34,3775.91,83110000.0,2.41,96.3,0.2,1686.5,24.12,-1.06,5566.5,-3.21,11.88,438.53,0.34
127,2015-07-07,53.58,30530.0,-4.22,7.45,52.33,-0.38,7.44,1.09,7.83,2250.0,-9.9,46.99,43620.0,-7.41,26.21,67.11,91.1,964.45,2.02,8450.0,19.284748,22700.0,77.35,-2.39,43.5,32250.0,-1.53,247.16666666666666,4997.46,495440.0,0.11,3727.12,69880000.0,-1.29,96.86,0.58,1656.75,63.4,-1.76,5390.5,-3.16,11.64,355.86,-2.02
128,2015-07-08,50.99,31110.0,-4.83,7.45,51.65,-1.3,7.43,-0.13,8.09,7040.0,-3.2800000000000002,44.68,50930.0,-4.92,25.64,55.07,88.64,664.51,1.88,7170.0,18.603056,12650.0,74.19,-4.09,43.5,32150.0,-0.31,245.61111111111111,4909.76,450170.0,-1.75,3507.19,68040000.0,-5.9,96.29,-0.59,1661.5,39.91,0.29,5485.0,1.75,11.25,509.26,-3.35
129,2015-07-09,51.58,16670.0,1.16,7.45,52.78,2.19,7.46,0.4,8.35,11830.0,3.34,49.15,23040.0,10.0,25.22,19.04,87.51,1260.0,1.79,11640.0,18.746571,3450.0,75.4,1.63,43.5,32150.0,0.0,244.05555555555554,4922.4,424410.0,0.26,3709.33,65690000.0,5.76,96.61,0.33,1689.5,23.26,1.69,5611.0,2.3,11.23,419.08,-0.18
