,date,tesla,tesla_거래량,tesla_volatility,elec_fee,oil_price,oil_price_volatility,carbon_credits,carbon_credits_volatility,EVE종가,EVE거래량,EVE변동률,BYD종가,BYD거래량,BYD변동률,DRIV종가,DRIV거래량,ACDC종가,ACDC거래량,kars,kars_거래량,kars_volatility,batt,batt_거래량,batt_volatility,PSI종가,PSI거래량,SOXX종가,SOXX거래량,SOXL종가,SOXL거래량,LIT조정종가,LIT거래량,SGL종가,SGL변동률,li_price,co,co_volatility,희토류가격,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change,snp_500,snp_500_volatility,kodex,kodex_거래량,kodex_volatility,tiger,tiger_거래량,tiger_volatility,tbx,tbx_거래량,tbx_volatility,검색량,매출액,매출원가,매출총이익,영업이익,순이익,자산총계,매출총이익률,영업이익률,주당순이익EPS(달러),주가수익배수PER(배),총자산이익률ROA(%)
971,2018-10-10,51.38,64080.0,-2.25,6.87,73.17,-2.39,22.3,-7.04,6.7,28740.0,-1.55,45.91,8820.0,-2.51,13.69,7.21,,,,,,,,,47.77,99.9,168.29,2020.0,7.66,26960.0,28.796135,440900.0,118.12,-2.11,68.0,62200.0,0.0,171.5,7422.05,758010.0,-4.08,2725.84,11350000.0,0.18,95.51,-0.17,2062.0,48.34,-0.41,6216.5,-1.23,26.08,622.56,-5.98,2785.68,-3.29,,,,,,,,,,48,17951.043478260868,14803.91304347826,3148.021739130435,-1290.0,-1703.304347826087,29314.847826086956,17.505012424629257,-7.317589857314965,-2.031304347826087,-28.835,-5.984782608695652
972,2018-10-11,50.45,40840.0,-1.81,6.87,70.97,-3.01,22.48,0.81,6.03,40920.0,-9.97,42.82,11980.0,-6.73,13.5,7.98,,,,,,,,,47.57,91.41,166.61,1460.0,7.42,20210.0,28.1891,583700.0,114.63,-2.95,68.0,62200.0,0.0,171.5,7329.06,760280.0,-1.25,2583.46,19720000.0,-5.22,95.02,-0.51,2034.0,56.26,-1.36,6272.5,0.9,26.39,1390.0,1.19,2728.37,-2.06,,,,,,,,,,48,17993.847826086956,14835.804347826086,3158.9239130434785,-1279.0,-1694.4347826086957,29320.032608695652,17.52122159381706,-7.250398891554137,-2.020434782608696,-29.1975,-5.953260869565217
973,2018-10-12,51.76,36010.0,2.6,6.87,71.34,0.52,23.03,2.45,6.21,32750.0,2.88,46.42,12920.0,8.41,13.49,2.56,,,,,,,,,48.44,35.8,169.64,1620.0,7.83,13690.0,28.815104,233300.0,117.02,2.08,68.0,62200.0,0.0,171.5,7496.89,655730.0,2.29,2606.91,17010000.0,0.91,95.22,0.21,2054.5,27.18,1.01,6286.5,0.22,26.96,484.6,2.16,2767.13,1.42,,,,,,,,,,46,18036.652173913044,14867.695652173912,3169.826086956522,-1268.0,-1685.5652173913043,29325.217391304348,17.53743076300486,-7.183207925793309,-2.0095652173913043,-29.560000000000002,-5.921739130434783
974,2018-10-15,51.92,31000.0,0.31,6.87,71.78,0.62,20.77,-9.81,6.17,25110.0,-0.68,46.93,9540.0,1.1,13.48,29.4,,,,,,,,,48.22,363.47,168.25,1290.0,7.62,8490.0,28.957378,138500.0,117.11,0.08,68.0,62200.0,0.0,171.2,7430.74,515720.0,-0.88,2568.1,11860000.0,-1.49,95.06,-0.17,2041.0,36.8,-0.66,6240.75,-0.73,28.57,915.4,5.97,2750.79,-0.59,,,,,,,,,,45,18165.065217391304,14963.369565217392,3202.532608695652,-1235.0,-1658.9565217391305,29340.771739130436,17.586058270568266,-6.9816350285108255,-1.9769565217391305,-30.6475,-5.827173913043478
975,2018-10-16,55.32,47630.0,6.55,6.87,71.92,0.2,21.34,2.74,6.0,19310.0,-2.73,45.96,6470.0,-2.07,13.74,64.88,,,,,,,,,49.82,168.11,173.73,651.71,8.37,10890.0,29.441109,261500.0,118.17,0.91,68.0,61800.0,-0.6433333333333333,170.9,7645.49,604950.0,2.89,2546.33,11940000.0,-0.85,95.05,-0.01,2034.0,76.78,-0.34,6233.75,-0.11,29.87,4920.0,4.55,2809.92,2.15,,,,,,,,,,45,18207.869565217392,14995.260869565218,3213.4347826086955,-1224.0,-1650.086956521739,29345.956521739132,17.602267439756066,-6.914444062749998,-1.9660869565217391,-31.01,-5.7956521739130435
976,2018-10-17,54.36,43280.0,-1.74,6.87,69.75,-3.02,21.13,-0.98,6.12,25670.0,2.02,47.31,11030.0,2.94,13.71,3.68,,,,,,,,,49.52,35.19,173.04,808.49,8.27,9160.0,29.090166,113900.0,117.97,-0.17,68.0,61400.0,-1.2866666666666666,170.6,7642.7,546260.0,-0.04,2561.61,13000000.0,0.6,95.58,0.56,2022.5,36.95,-0.57,6220.25,-0.22,29.98,743.79,0.37,2809.21,-0.03,,,,,,,,,,43,18250.67391304348,15027.152173913044,3224.336956521739,-1213.0,-1641.2173913043478,29351.141304347828,17.61847660894387,-6.84725309698917,-1.9552173913043478,-31.372500000000002,-5.764130434782609
977,2018-10-18,52.78,27110.0,-2.91,6.87,68.65,-1.58,21.68,2.6,6.01,16200.0,-1.81,46.18,8390.0,-2.39,13.45,10.37,,,,,,,,,48.25,86.18,168.71,1350.0,7.65,15180.0,28.502102,145000.0,116.14,-1.55,68.0,61000.0,-1.93,170.3,7485.14,591760.0,-2.06,2486.42,12540000.0,-2.94,95.9,0.33,2013.5,20.43,-0.44,6131.25,-1.43,31.14,1140.0,3.87,2768.78,-1.44,,,,,,,,,,43,18293.478260869564,15059.04347826087,3235.2391304347825,-1202.0,-1632.3478260869565,29356.32608695652,17.63468577813167,-6.780062131228341,-1.9443478260869567,-31.735,-5.732608695652174
978,2018-10-19,52.0,46880.0,-1.48,6.87,69.12,0.68,21.64,-0.18,6.13,24360.0,2.1,47.02,12000.0,1.82,13.39,1.09,,,,,,,,,47.3,38.87,166.18,1130.0,7.29,14740.0,28.568501,107500.0,115.94,-0.17,68.0,60250.0,-1.23,170.0,7449.03,633900.0,-0.48,2550.47,14730000.0,2.58,95.71,-0.2,2003.5,43.52,-0.5,6221.75,1.48,29.61,1610.0,-4.91,2767.78,-0.04,,,,,,,,,,53,18336.282608695652,15090.934782608696,3246.141304347826,-1191.0,-1623.4782608695652,29361.510869565216,17.650894947319472,-6.712871165467513,-1.9334782608695653,-32.097500000000004,-5.701086956521739
979,2018-10-22,52.19,28000.0,0.37,6.87,69.17,0.07,20.92,-3.33,6.47,32619.999999999996,5.4,50.01,16890.0,6.36,13.44,5.63,,,,,,,,,47.72,34.9,167.2,1310.0,7.43,8200.0,28.72974,145500.0,116.49,0.48,68.0,60250.0,0.0,169.7,7468.63,546420.0,0.26,2654.88,21190000.0,4.09,96.01,0.31,2006.5,16.56,0.15,6230.25,0.14,28.92,682.86,-2.33,2755.88,-0.43,,,,,,,,,,43,18464.695652173912,15186.608695652174,3278.8478260869565,-1158.0,-1596.8695652173913,29377.065217391304,17.699522454882874,-6.51129826818503,-1.9008695652173913,-33.185,-5.606521739130435
980,2018-10-23,58.83,95140.0,12.72,6.87,66.43,-3.96,20.95,0.14,6.27,21310.0,-3.09,48.46,11540.0,-3.1,13.33,28.6,,,,,,,,,47.43,48.82,166.33,1430.0,7.31,20760.0,28.378798,230200.0,114.76,-1.49,68.0,60250.0,0.0,169.4,7437.54,666070.0,-0.42,2594.83,17830000.0,-2.26,95.96,-0.05,1999.25,34.3,-0.36,6185.25,-0.72,28.91,867.01,-0.03,2740.69,-0.55,,,,,,,,,,50,18507.5,15218.5,3289.75,-1147.0,-1588.0,29382.25,17.715731624070678,-6.444107302424202,-1.8900000000000001,-33.5475,-5.575
981,2018-10-24,57.7,100290.0,-1.92,6.87,66.82,0.59,21.21,1.24,6.42,25430.0,2.43,48.77,10450.0,0.64,12.87,22.24,,,,,,,,,44.12,145.04,155.42,3070.0,5.86,29650.0,27.420826,270800.0,112.57,-1.91,68.0,60250.0,0.0,169.1,7108.4,719970.0,-4.43,2603.3,16010000.000000002,0.33,96.43,0.49,1994.5,19.61,-0.24,6180.5,-0.08,27.5,1180.0,-4.88,2656.1,-3.09,,,,,,,,,,70,18550.304347826088,15250.391304347826,3300.6521739130435,-1136.0,-1579.1304347826087,29387.434782608696,17.73194079325848,-6.376916336663374,-1.8791304347826088,-33.91,-5.543478260869565
982,2018-10-25,62.97,104200.0,9.13,6.87,67.33,0.76,20.63,-2.73,6.27,24440.0,-2.38,49.6,11080.0,1.7,13.01,54.18,,,,,,,,,45.32,68.54,158.89,3080.0,6.26,15930.0,28.179617,279700.0,113.36,0.7,68.0,60250.0,0.0,168.8,7318.34,683410.0,2.95,2603.8,16200000.0,0.02,96.68,0.26,1990.0,22.27,-0.23,6196.0,0.25,28.1,964.13,2.18,2705.57,1.86,,,,,,,,,,78,18593.108695652172,15282.282608695652,3311.554347826087,-1125.0,-1570.2608695652175,29392.619565217392,17.74814996244628,-6.309725370902546,-1.8682608695652174,-34.2725,-5.511956521739131
983,2018-10-26,66.18,137130.0,5.1,6.87,67.59,0.39,19.79,-4.07,6.2,16730.0,-1.09,48.62,7680.0,-1.98,12.83,82.8,,,,,,,,,44.39,61.07,156.13,1300.0,5.93,19080.0,27.83816,192400.0,113.0,-0.31,68.0,60250.0,0.0,168.5,7167.21,719210.0,-2.07,2598.85,15890000.0,-0.19,96.36,-0.33,1994.75,21.16,0.24,6181.5,-0.23,29.59,893.97,5.3,2658.69,-1.73,,,,,,,,,,58,18635.91304347826,15314.173913043478,3322.4565217391305,-1114.0,-1561.391304347826,29397.804347826088,17.764359131634084,-6.242534405141718,-1.857391304347826,-34.635,-5.480434782608696
984,2018-10-29,66.97,72430.0,1.19,6.87,67.04,-0.81,18.11,-8.49,6.1,11320.0,-1.53,47.38,6930.0,-2.55,12.8,6.73,,,,,,,,,44.15,57.25,154.5,1470.0,5.75,15060.0,27.657949,360500.0,112.36,-0.57,68.0,59500.0,-1.24,168.3,7050.29,692710.0,-1.63,2542.1,13420000.0,-2.18,96.58,0.23,1979.25,16.66,-0.78,6127.75,-0.87,29.39,739.95,-0.68,2641.25,-0.66,,,,,,,,,,46,18764.32608695652,15409.847826086956,3355.163043478261,-1081.0,-1534.7826086956522,29413.358695652172,17.812986639197486,-6.040961507859235,-1.8247826086956522,-35.7225,-5.385869565217391
985,2018-10-30,65.98,45630.0,-1.48,6.87,66.18,-1.28,17.37,-4.09,6.34,23880.0,3.97,46.53,9650.0,-1.79,12.86,9.87,,,,,,,,,46.08,65.52,160.92,832.33,6.47,18320.0,28.236525,248600.0,113.98,1.45,69.0,59500.0,0.0,168.1,7161.65,675850.0,1.58,2568.05,16670000.000000002,1.02,97.01,0.45,1961.5,32.35,-0.9,6025.75,-1.66,31.32,625.85,6.57,2682.63,1.57,,,,,,,,,,44,18807.130434782608,15441.739130434782,3366.0652173913045,-1070.0,-1525.913043478261,29418.543478260868,17.82919580838529,-5.973770542098407,-1.8139130434782609,-36.085,-5.354347826086956
986,2018-10-31,67.46,38120.0,2.24,6.87,65.31,-1.31,17.79,2.42,6.37,23570.0,0.41,46.79,6120.0,0.56,13.24,2.36,,,,,,,,,46.81,85.99,162.96,1170.0,6.7,14520.0,28.720257,298700.0,116.11,1.86,69.0,59750.0,0.42,167.9,7305.9,761540.0,2.01,2602.78,18060000.0,1.35,97.13,0.12,1948.5,36.61,-0.66,5998.25,-0.46,31.08,857.35,-0.77,2711.74,1.09,,,,,,,,,,41,18849.934782608696,15473.630434782608,3376.967391304348,-1059.0,-1517.0434782608695,29423.728260869564,17.84540497757309,-5.906579576337579,-1.8030434782608695,-36.4475,-5.322826086956521
987,2018-11-01,68.86,40000.0,2.08,6.85,63.69,-2.48,16.94,-4.78,6.39,23640.0,0.25,45.7,10900.0,-2.33,13.5,2.78,,,,,,,,,48.83,63.88,170.61,1170.0,7.63,19780.0,29.858444,409600.0,119.94,3.3,70.0,58000.0,-2.93,167.7,7434.06,684150.0,1.75,2606.24,20090000.0,0.13,96.28,-0.88,1961.5,36.63,0.67,6137.25,2.32,31.21,866.05,0.42,2740.37,1.06,,,,,,,,,,43,18892.739130434784,15505.521739130434,3387.8695652173915,-1048.0,-1508.1739130434783,29428.91304347826,17.861614146760893,-5.839388610576751,-1.7921739130434782,-36.81,-5.291304347826086
988,2018-11-02,69.28,39040.0,0.61,6.85,63.14,-0.86,18.44,8.85,6.64,36510.0,4.04,48.02,13920.0,5.08,13.46,3.3,,,,,,,,,48.46,83.09,168.04,1080.0,7.28,18300.0,30.237839,204900.0,122.63,2.24,70.0,58000.0,0.0,167.5,7356.99,713260.0,-1.04,2676.48,22500000.0,2.7,96.54,0.27,1969.5,34.34,0.41,6306.0,2.75,28.69,829.33,-8.07,2723.06,-0.63,,,,,,,,,,43,18935.543478260868,15537.41304347826,3398.771739130435,-1037.0,-1499.304347826087,29434.097826086956,17.877823315948692,-5.772197644815924,-1.781304347826087,-37.1725,-5.259782608695652
989,2018-11-05,68.28,39160.0,-1.44,6.85,63.1,-0.06,18.6,0.87,6.81,44480.0,2.53,48.25,11010.0,0.48,13.36,1.19,,,,,,,,,47.93,43.88,166.51,801.74,7.1,12540.0,30.190414,595100.0,122.11,-0.43,70.0,52575.0,-9.35,167.5,7328.85,562300.0,-0.38,2665.43,19380000.0,-0.41,96.28,-0.27,1969.0,32.26,-0.03,6181.5,-1.97,28.32,599.09,-1.29,2738.31,0.56,,,,,,,,,,43,19063.956521739132,15633.08695652174,3431.478260869565,-1004.0,-1472.695652173913,29449.652173913044,17.9264508235121,-5.570624747533439,-1.748695652173913,-38.26,-5.165217391304347
990,2018-11-06,68.21,33810.0,-0.1,6.85,62.21,-1.41,19.01,2.2,6.71,21470.0,-1.54,47.63,5570.0,-1.28,13.56,1.58,,,,,,,,,48.29,32.73,168.45,394.79,7.35,7430.0,30.455994,120200.0,123.38,1.04,70.0,54575.0,3.8,167.5,7375.96,554210.0,0.64,2659.36,16370000.000000002,-0.23,96.32,0.04,1945.25,28.94,-1.21,6142.25,-0.63,28.89,952.65,2.01,2755.45,0.63,,,,,,,,,,39,19106.760869565216,15664.978260869566,3442.3804347826085,-993.0,-1463.8260869565217,29454.83695652174,17.942659992699898,-5.503433781772611,-1.7378260869565216,-38.6225,-5.1336956521739125
991,2018-11-07,69.63,36870.0,2.08,6.85,61.67,-0.87,20.09,5.68,6.77,29980.0,0.86,47.25,6950.0,-0.8,13.71,2.86,,,,,,,,,48.86,105.08,170.36,609.28,7.62,13150.0,30.768993,141200.0,124.07,0.56,70.0,55000.0,0.78,167.5,7570.75,641100.0,2.64,2641.34,17320000.0,-0.68,96.0,-0.33,1980.25,40.16,1.8,6153.5,0.18,24.93,1750.0,-13.71,2813.89,2.12,,,,,,,,,,38,19149.565217391304,15696.869565217392,3453.282608695652,-982.0,-1454.9565217391305,29460.021739130436,17.9588691618877,-5.4362428160117835,-1.7269565217391305,-38.985,-5.102173913043478
992,2018-11-08,70.28,35450.0,0.93,6.85,60.67,-1.62,21.07,4.88,6.58,19740.0,-2.72,48.98,14220.0,3.66,13.63,3.63,,,,,,,,,48.64,47.4,169.9,568.66,7.52,8490.0,30.418051,285800.0,123.82,-0.2,70.0,55000.0,0.0,167.5,7530.89,599940.0,-0.53,2635.63,15960000.0,-0.22,96.72,0.75,1985.0,48.4,0.24,6142.0,-0.19,25.0,628.74,0.26,2806.83,-0.25,,,,,,,,,,41,19192.369565217392,15728.760869565218,3464.1847826086955,-971.0,-1446.086956521739,29465.206521739132,17.9750783310755,-5.369051850250956,-1.7160869565217391,-39.3475,-5.070652173913043
993,2018-11-09,70.1,25490.0,-0.26,6.85,60.19,-0.79,20.97,-0.47,6.63,13130.0,0.72,50.0,14680.0,2.08,13.36,2.27,,,,,,,,,47.6,45.94,166.66,563.42,7.1,8790.0,30.086081,248100.0,122.23,-1.28,70.0,51000.0,-7.27,167.5,7406.9,612790.0,-1.65,2598.87,15240000.0,-1.39,96.91,0.2,1948.5,36.16,-1.84,6039.25,-1.67,25.71,459.0,2.86,2781.01,-0.92,,,,,,,,,,43,19235.17391304348,15760.652173913044,3475.086956521739,-960.0,-1437.2173913043478,29470.391304347828,17.991287500263304,-5.301860884490128,-1.7052173913043478,-39.71,-5.039130434782608
994,2018-11-12,66.26,34710.0,-5.48,6.85,59.93,-0.43,22.07,5.25,6.87,24400.0,3.57,51.61,13370.0,3.22,13.06,10.66,,,,,,,,,45.41,77.45,159.22,749.73,6.17,15410.0,29.355743,607400.0,120.29,-1.59,70.0,55000.0,7.84,167.5,7200.87,596550.0,-2.78,2630.52,17500000.0,1.22,97.54,0.65,1934.0,38.83,-0.74,6041.0,0.03,25.09,1870.0,-2.41,2726.22,-1.97,,,,,,,,,,39,19363.58695652174,15856.326086956522,3507.7934782608695,-927.0,-1410.608695652174,29485.945652173912,18.039915007826707,-5.100287987207643,-1.672608695652174,-40.7975,-4.944565217391304
995,2018-11-13,67.75,27240.0,2.25,6.85,55.69,-7.07,21.68,-1.77,6.89,29160.0,0.38,51.0,10590.0,-1.18,13.09,1.28,,,,,,,,,46.1,57.42,161.41,803.67,6.4,10950.0,29.441109,103300.0,119.42,-0.72,70.0,55000.0,0.0,167.5,7200.88,594980.0,0.0,2654.88,24930000.0,0.93,97.3,-0.25,1926.5,50.87,-0.39,6047.25,0.1,25.18,596.72,0.36,2722.18,-0.15,,,,,,,,,,40,19406.391304347824,15888.217391304348,3518.695652173913,-916.0,-1401.7391304347825,29491.130434782608,18.05612417701451,-5.033097021446816,-1.6617391304347826,-41.16,-4.913043478260869
996,2018-11-14,68.8,25200.0,1.55,6.85,56.25,1.01,21.28,-1.85,6.84,16480.0,-0.76,51.9,10210.0,1.76,13.05,4.35,,,,,,,,,46.42,48.97,162.12,1240.0,6.47,10640.0,29.583382,97300.0,120.02,0.5,70.0,55000.0,0.0,167.5,7136.39,630160.0,-0.9,2632.24,23840000.0,-0.85,96.8,-0.51,1933.25,31.05,0.35,6102.0,0.91,26.11,661.47,3.69,2701.58,-0.76,,,,,,,,,,40,19449.195652173912,15920.108695652174,3529.5978260869565,-905.0,-1392.8695652173913,29496.315217391304,18.07233334620231,-4.965906055685988,-1.6508695652173913,-41.5225,-4.881521739130434
997,2018-11-15,69.69,23130.0,1.29,6.85,56.46,0.37,20.6,-3.2,6.96,17320.0,1.77,51.81,6950.0,-0.17,13.19,1.74,,,,,,,,,47.9,43.35,167.6,1660.0,7.13,14430.0,30.105049,139300.0,121.89,1.56,70.0,55000.0,0.0,167.5,7259.03,646330.0,1.72,2668.17,20780000.0,1.36,96.93,0.13,1917.5,53.7,-0.81,6200.25,1.61,26.27,623.22,0.61,2730.2,1.06,,,,,,,,,,40,19492.0,15952.0,3540.5,-894.0,-1384.0,29501.5,18.088542515390113,-4.89871508992516,-1.6400000000000001,-41.885000000000005,-4.85
998,2018-11-16,70.86,36030.0,1.68,6.85,56.46,0.0,20.7,0.49,7.07,33980.0,1.51,51.55,11320.0,-0.5,13.22,1.06,,,,,,,,,47.56,55.72,165.58,1500.0,6.87,12010.0,30.048141,119900.0,121.86,-0.03,70.0,55000.0,0.0,167.5,7247.87,697930.0,-0.15,2679.11,24220000.0,0.41,96.47,-0.47,1928.0,37.7,0.55,6243.75,0.7,26.59,789.71,1.22,2736.27,0.22,,,,,,,,,,42,19534.804347826088,15983.891304347826,3551.4021739130435,-883.0,-1375.1304347826087,29506.684782608696,18.104751684577913,-4.831524124164332,-1.6291304347826085,-42.2475,-4.818478260869565
999,2018-11-19,70.69,48540.0,-0.24,6.85,56.76,0.53,20.47,-1.11,7.24,26100.0,2.46,54.7,16250.0,6.11,12.99,9.23,,,,,,,,,45.63,42.35,159.25,859.66,6.07,13630.0,29.839472,162900.0,121.86,0.0,70.0,55000.0,0.0,168.0,7028.48,627830.0,-3.03,2703.51,23170000.0,0.91,96.19,-0.29,1921.0,47.33,-0.36,6243.25,-0.01,26.52,547.83,-0.26,2690.73,-1.66,,,,,,,,,,41,19663.217391304348,16079.565217391304,3584.108695652174,-850.0,-1348.5217391304348,29522.239130434784,18.15337919214132,-4.629951226881849,-1.5965217391304347,-43.335,-4.723913043478261
1000,2018-11-20,69.5,40020.0,-1.68,6.85,53.43,-5.87,21.03,2.74,6.97,36620.0,-3.78,55.4,17320.0,1.28,12.69,6.47,,,,,,,,,45.8,93.54,159.45,1040.0,6.1,21760.0,28.843557,394900.0,118.2,-3.0,70.0,55000.0,0.0,168.5,6908.82,667770.0,-1.7,2645.85,21590000.0,-2.13,96.84,0.68,1940.0,54.82,0.99,6172.5,-1.13,26.27,627.99,-0.94,2641.89,-1.82,,,,,,,,,,38,19706.021739130436,16111.45652173913,3595.0108695652175,-839.0,-1339.6521739130435,29527.42391304348,18.169588361329122,-4.562760261121021,-1.5856521739130436,-43.697500000000005,-4.692391304347826
